YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS
2021,1,1,2.7,6.97,373.48,18.3,15.85,17.08,13.49,86.62,17.99,83.83
2021,1,2,4.11,7.13,372.76,18.58,15.35,16.97,13,82.94,2.9,83.92
2021,1,3,4.12,7.35,371.8,18.3,15.42,16.86,13.12,84.56,1.03,83.89
2021,1,4,4.13,7.2,365.65,18.98,15.57,17.28,13.24,82.62,2.38,83.8
2021,1,5,5.22,7.25,360.64,19.12,15.74,17.44,13.43,82.75,4.22,83.8
2021,1,6,4.19,7.15,369.64,18.94,15.7,17.32,13.37,83.12,1.83,83.86
2021,1,7,5.81,7.35,370.9,19.65,15,17.33,12.76,77.12,0.18,83.75
2021,1,8,6.04,7.15,379.05,21.06,15.21,18.13,12.94,71.44,0.31,83.71
2021,1,9,3.71,6.62,384.91,19.4,16.53,17.96,14.1,84.5,18.74,83.68
2021,1,10,3.52,6.33,382.3,18.87,15.4,17.14,13.12,81.56,2.83,83.75
2021,1,11,3.25,6.35,387.61,20.01,15.52,17.77,13.24,77,9.87,83.75
2021,1,12,3.39,6.26,374.68,18.82,15.98,17.4,13.61,84.31,51.76,83.83
2021,1,13,3.1,6.47,386.3,18.37,15.59,16.98,13.24,84.94,6.75,83.87
2021,1,14,1.88,6.58,387.64,19.33,16.31,17.83,13.92,84.31,7.9,83.78
2021,1,15,2.95,6.77,381.41,19.26,16.08,17.67,13.67,83.56,5.47,83.76
2021,1,16,3.51,7.04,381.4,18.42,15.9,17.15,13.55,86.19,3.18,83.74
2021,1,17,5.27,7.12,370.05,19.27,15.3,17.29,13.06,80.38,1.69,83.77
2021,1,18,5.02,6.98,368.45,19.3,15.94,17.62,13.61,82.88,1.64,83.75
2021,1,19,4.67,6.9,380.66,19.5,16.02,17.76,13.67,82.06,8.39,83.79
2021,1,20,3.13,6.7,373.14,18.21,16.51,17.36,14.04,90.12,17.1,83.85
2021,1,21,5.58,7.04,358.31,18.84,15.68,17.26,13.31,83.56,8.01,83.85
2021,1,22,6.05,7.08,363.88,19.24,15.88,17.56,13.55,82.5,6.42,83.77
2021,1,23,4.1,7.06,365.84,18.26,15.25,16.76,13,83.19,1.43,83.76
2021,1,24,3.42,7.42,364.95,19.19,15.38,17.28,13.12,80.12,8.65,83.8
2021,1,25,3.76,7.48,365.9,18.86,15.87,17.37,13.49,84.31,10.1,83.85
2021,1,26,5.93,7.36,359.6,18.14,15.49,16.81,13.18,85.75,9.28,83.86
2021,1,27,6.86,7.56,351.79,18.83,14.69,16.76,12.51,79.25,0.71,83.81
2021,1,28,6.61,7.62,353.41,19.26,14.51,16.88,12.39,76.75,0.56,83.86
2021,1,29,6.55,7.46,350.92,19.44,14.08,16.76,12.02,73.94,0.42,83.91
2021,1,30,5.11,7.38,365.36,19.61,15.27,17.44,13,78.06,4.65,83.86
2021,1,31,5.78,7.35,365.09,19.57,16.05,17.8,13.67,81.88,0.87,83.78
2021,2,1,6.27,7.48,350.22,19.73,14.81,17.27,12.63,76.44,0.26,83.89
2021,2,2,6.27,7.65,344.22,19.76,14.94,17.36,12.7,75.56,0.9,83.99
2021,2,3,5.62,7.64,371.34,19.99,14.83,17.41,12.63,74.12,0.74,83.94
2021,2,4,4.28,7.32,382.93,19.5,16.34,17.92,13.92,83.06,12.34,83.91
2021,2,5,4.74,7.32,394.73,18.9,14.7,16.8,12.51,78.06,37.12,83.97
2021,2,6,4.03,6.71,395.15,19.8,16.41,18.1,13.98,82.38,13.26,83.82
2021,2,7,4.02,6.6,399.37,19.96,15.41,17.69,13.12,77.19,1.78,83.74
2021,2,8,4.71,6.56,388.97,20.43,14.75,17.59,12.57,72.38,0.78,83.74
2021,2,9,5.79,6.77,391.49,20.65,16.27,18.46,13.92,77.75,5.15,83.8
2021,2,10,3.04,6.64,397.59,20.86,16.33,18.59,13.92,77.12,9.09,83.77
2021,2,11,3.31,6.77,387.02,19.85,16.83,18.34,14.34,83.69,35.63,83.81
2021,2,12,2.92,6.78,384.76,19.53,16.6,18.06,14.16,83.88,46,83.79
2021,2,13,3.49,7.01,383.59,19.54,16.3,17.92,13.85,82.81,1.6,83.87
2021,2,14,4.95,6.63,376.06,18.92,16.23,17.58,13.79,85.69,3.56,83.88
2021,2,15,6.08,7.25,369.53,19.82,15.67,17.75,13.37,79.81,6.86,83.8
2021,2,16,3.45,7.58,374.14,19.96,16.73,18.34,14.28,83.25,32.14,83.75
2021,2,17,5.5,7.48,381.09,20.23,16.74,18.48,14.28,81.75,19.14,83.75
2021,2,18,2.78,7.21,372.88,19.95,16.44,18.19,13.98,81.5,3.54,83.78
2021,2,19,5.83,7.4,361.19,19.83,16.36,18.09,13.92,82.31,1.43,83.86
2021,2,20,3.99,6.8,376.34,20.12,16.01,18.06,13.61,79.81,0.95,83.88
2021,2,21,5.09,6.48,377.43,19.89,16.66,18.27,14.22,83.19,2.65,83.85
2021,2,22,3.93,6.71,366.45,19.34,15.75,17.55,13.37,80.69,1.24,83.89
2021,2,23,5.87,6.99,370.52,18.09,16.28,17.19,13.85,89.38,3.53,83.88
2021,2,24,3.99,7.09,366.88,18.95,15.73,17.33,13.37,82.62,2.7,83.86
2021,2,25,6.65,7.26,356.02,19.32,15.5,17.4,13.18,81,0.25,83.8
2021,2,26,5.89,7.48,357.41,19.33,15.25,17.3,13,79.12,2.26,83.83
2021,2,27,4.41,7.73,364.88,19.43,15.12,17.27,12.88,78,0.38,83.81
2021,2,28,6.85,7.69,355.46,19.74,15.11,17.42,12.88,76.94,0.52,83.78
2021,3,1,5.72,7.55,365.54,20.06,15.7,17.88,13.37,78.25,0.78,83.77
2021,3,2,5.96,7.67,371.01,19.94,16.37,18.15,13.92,81.25,1.39,83.79
2021,3,3,3.2,7.57,376.79,20.53,15.95,18.24,13.61,76.12,1.3,83.74
2021,3,4,4.54,7.64,376.09,20.01,16.54,18.28,14.1,81.94,5.37,83.71
2021,3,5,3.98,7.31,376.76,18.94,16.64,17.8,14.16,87,9.57,83.81
2021,3,6,3.83,7.56,370.84,19.02,16.19,17.61,13.79,85.06,3.73,83.84
2021,3,7,4.46,7.5,378.48,18.2,16.34,17.27,13.92,89.56,1.95,83.81
2021,3,8,2.97,7.46,377.67,19.62,15.76,17.69,13.43,80.5,0.61,83.74
2021,3,9,3.42,7.46,371.41,19.4,15.63,17.52,13.31,80.38,11.22,83.81
2021,3,10,6.73,7.77,353.97,19.24,15.52,17.38,13.24,80.56,0.74,83.8
2021,3,11,7.37,7.91,348.88,19.66,15.24,17.45,13,77.38,0.03,83.76
2021,3,12,7.41,7.94,344.06,19.47,14.36,16.91,12.27,74.38,0.01,83.75
2021,3,13,5.99,8.01,347.97,19.63,14.82,17.23,12.63,75.5,0.02,83.78
2021,3,14,6.83,7.78,352.01,19.79,15.3,17.55,13,77.44,0.05,83.74
2021,3,15,5.88,7.77,365.42,19.83,15.98,17.9,13.61,79.5,1.06,83.65
2021,3,16,3.92,7.55,369.74,19.24,15.94,17.59,13.55,82.19,2.06,83.65
2021,3,17,3.55,7.55,363.59,18.05,15.94,16.99,13.55,87.81,2.48,83.76
2021,3,18,4.7,7.47,360.88,18.99,15.72,17.35,13.37,82.44,0.46,83.76
2021,3,19,5.07,7.59,357.38,19.32,16.17,17.74,13.79,83.5,0.9,83.71
2021,3,20,5.89,7.7,361.61,18.83,16.19,17.51,13.79,85.5,2.78,83.64
2021,3,21,3.23,7.47,368.89,17.94,15.78,16.86,13.43,87.69,3.72,83.67
2021,3,22,3.83,7.55,363.84,18.04,14.94,16.49,12.76,83,2.16,83.78
2021,3,23,4.78,7.58,366.16,18.85,15.99,17.42,13.61,84.81,1.3,83.84
2021,3,24,5.95,7.64,366.99,18.76,16.43,17.6,13.98,87.12,4,83.81
2021,3,25,6.49,7.6,360.38,19.59,15.56,17.58,13.24,79.25,1.1,83.75
2021,3,26,4.59,7.42,368.06,19.99,15.12,17.55,12.88,75.31,0.55,83.81
2021,3,27,5.52,7.24,363.66,18.99,15.24,17.12,12.94,80.5,0.12,83.93
2021,3,28,6.21,7.54,364.7,19.55,15.37,17.47,13.06,78.81,0.07,83.89
2021,3,29,4.16,7.56,378.32,19.79,15.7,17.74,13.37,79.62,1.36,83.84
2021,3,30,3.87,7.38,373.82,18.63,16.34,17.49,13.92,87.5,10.46,83.81
2021,3,31,4.86,7.39,364.53,18.17,15.22,16.69,12.94,84.38,2.47,83.85
2021,4,1,5.24,7.45,364.4,18.83,16.16,17.5,13.73,85.5,1.49,83.9
2021,4,2,4.7,7.41,362.7,19.21,16.66,17.94,14.16,86.44,3.63,83.91
2021,4,3,5.28,7.43,365.84,18.83,15.97,17.4,13.55,84.56,3.14,83.9
2021,4,4,5.3,7.44,363.59,18.28,16.3,17.29,13.85,88.94,6.45,83.92
2021,4,5,4.83,7.36,365.84,19.45,15.87,17.66,13.49,81.12,3.95,83.92
2021,4,6,5.19,7.33,366.16,18.69,16.55,17.62,14.1,88.31,9.25,83.88
2021,4,7,4.66,7.51,369.5,18.58,16.24,17.41,13.85,87.38,2.66,83.91
2021,4,8,4.87,7.49,367.74,18.61,15.53,17.07,13.18,82.81,12.5,83.91
2021,4,9,4.95,7.42,371.02,18.1,16.12,17.11,13.79,88.62,39.38,83.8
2021,4,10,5.77,7.44,362.72,19.19,15.5,17.35,13.18,81.38,3.14,83.75
2021,4,11,5.31,7.42,362.06,18.62,16.49,17.55,14.04,88.12,10.91,83.86
2021,4,12,4.58,7.28,365.53,18.54,16.21,17.37,13.79,87.25,4,83.94
2021,4,13,2.5,7.31,362.47,18.46,15.97,17.22,13.55,86.5,3.7,83.96
2021,4,14,6.02,7.38,363.51,19,16.17,17.58,13.73,85,4.36,83.91
2021,4,15,5.87,7.43,361.75,19.69,16.26,17.97,13.85,82.5,3.11,83.85
2021,4,16,5.6,7.37,358.45,19.63,15.98,17.81,13.61,81.62,0.76,83.82
2021,4,17,5.53,7.37,363.86,19.28,17.17,18.23,14.65,88.5,1.8,83.84
2021,4,18,5.19,7.37,365.27,19.29,16.98,18.14,14.47,87.69,2.86,83.88
2021,4,19,4.56,7.27,368.52,18.86,16.39,17.62,13.92,86.88,1.81,83.89
2021,4,20,3.4,7.29,357,17.69,16.01,16.85,13.61,90.25,17.47,83.9
2021,4,21,4.04,7.24,355.8,18.7,16.26,17.48,13.85,86.69,6.41,83.92
2021,4,22,4.78,7.09,361.84,19.14,16.72,17.93,14.22,86.81,6.51,83.91
2021,4,23,4.49,7.24,369.06,18.34,16.76,17.55,14.28,90.94,14.47,83.84
2021,4,24,5.52,7.19,368.55,18.83,16.29,17.56,13.92,86.5,2.2,83.79
2021,4,25,3,7.13,371.52,18.87,16.54,17.7,14.1,87.25,25.24,83.83
2021,4,26,5.41,7.01,366.92,18.88,15.68,17.28,13.31,82.44,0.94,83.86
2021,4,27,6.16,7.16,355.35,19.5,16.37,17.93,13.98,83.56,0.44,83.76
2021,4,28,5.08,7.14,366.57,18.88,16.61,17.75,14.16,87.19,2.3,83.79
2021,4,29,4.7,7.14,355.75,19.12,16.65,17.89,14.22,86.88,0.76,83.82
2021,4,30,5.26,7.06,363.71,19.46,16.73,18.09,14.28,85.44,0.66,83.8
2021,5,1,4.72,7.06,361.21,19.69,16.85,18.27,14.34,84.88,2.29,83.81
2021,5,2,5.65,7.1,356.92,19.61,17.12,18.36,14.65,86.62,3.52,83.8
2021,5,3,4.8,6.97,358.6,19.15,16.54,17.84,14.1,86.25,1.74,83.79
2021,5,4,5.41,7,363.61,19.02,16.69,17.86,14.28,87.44,2.64,83.76
2021,5,5,4.11,7.12,368.85,19.27,16.9,18.08,14.4,87.31,1.71,83.79
2021,5,6,3.86,6.99,365.45,19.29,16.72,18,14.22,86.25,5.37,83.92
2021,5,7,2.83,6.9,364.69,18.61,16.35,17.48,13.85,87.19,2.55,84
2021,5,8,3.86,6.71,372.92,18.85,16.44,17.65,13.98,86.75,7.05,83.97
2021,5,9,3.01,6.84,378.84,18.98,16.22,17.59,13.79,85.25,4.92,83.96
2021,5,10,3.58,6.77,375.13,17.17,15.6,16.38,13.24,90.81,4.15,84.06
2021,5,11,2.39,6.74,376.42,17.9,15.98,16.94,13.55,89.38,23.51,84.07
2021,5,12,3.98,6.74,371.46,17.96,16.02,16.99,13.61,89.19,5.97,84.06
2021,5,13,4.34,6.78,379.08,19.04,16.85,17.94,14.34,88.19,3.65,83.96
2021,5,14,4.22,6.76,383.42,19.1,17.03,18.07,14.53,88.75,6.42,83.93
2021,5,15,4.63,6.74,371.99,19.19,17.02,18.11,14.53,88.25,4.79,83.95
2021,5,16,5.86,6.74,365.78,19.93,17.12,18.52,14.59,85.25,0.78,83.92
2021,5,17,5.35,6.75,361.16,19.87,17.34,18.61,14.83,86.62,0.66,83.91
2021,5,18,5.14,6.78,359.84,19.73,17.34,18.54,14.77,87.38,1.69,83.98
2021,5,19,5.09,6.7,362.96,19.37,16.98,18.18,14.47,87.12,0.79,84.01
2021,5,20,5.17,6.67,362.33,19.44,17.07,18.26,14.53,87.38,0.8,84.04
2021,5,21,5.77,6.75,360.57,19.62,17.09,18.36,14.59,86.5,1.42,84.01
2021,5,22,5.43,6.66,366.8,19.88,16.9,18.4,14.4,84.44,0.51,84.01
2021,5,23,5.51,6.63,367.94,18.84,15.98,17.41,13.55,84.94,0.31,84.06
2021,5,24,4.82,6.68,370.62,17.79,14.85,16.32,12.57,84.44,0.41,84.16
2021,5,25,6.08,6.8,350.01,17.91,14.72,16.32,12.51,83.06,0.1,84.1
2021,5,26,5.78,6.76,352.88,18.19,14.9,16.55,12.63,82.75,0.02,84.06
2021,5,27,5.49,6.59,360.63,18.65,15.84,17.25,13.43,84.88,0.21,84.04
2021,5,28,5.67,6.54,361.86,18.87,15.6,17.23,13.24,82.62,0.01,84.04
2021,5,29,5.59,6.61,365.59,19.45,16.24,17.84,13.79,83.38,0.09,84
2021,5,30,5.57,6.54,364.47,18.81,15.88,17.34,13.49,84.5,0.06,83.98
2021,5,31,5.4,6.69,358.53,18.87,16.06,17.46,13.67,85.25,0.99,83.89
2021,6,1,6.23,6.67,340.5,18.68,16.19,17.44,13.73,86.69,1.14,83.85
2021,6,2,5.59,6.49,351.35,18.79,15.62,17.21,13.24,83.62,0.15,84
2021,6,3,4.96,6.13,358.98,18.75,15.93,17.34,13.49,84.81,0.7,84.06
2021,6,4,5.47,6.28,353.5,18.31,15.48,16.9,13.12,84.19,0.4,84.07
2021,6,5,5.32,6.51,350.3,18.71,15.48,17.09,13.12,83.06,0.09,84.01
2021,6,6,4.41,6.42,363.66,18.05,15.26,16.65,12.94,85.06,0.34,84.05
2021,6,7,4.09,6.56,363.02,17.79,14.77,16.28,12.51,83.75,0.12,84.07
2021,6,8,6.11,6.69,340.15,17.63,14.45,16.04,12.27,82.94,0.07,84.12
2021,6,9,6.14,6.72,338.34,17.83,14.05,15.94,11.96,79.69,0.03,84.06
2021,6,10,5.65,6.69,344.12,17.73,14.23,15.98,12.08,81.69,0.36,84.02
2021,6,11,6.61,6.73,329.05,18,14.05,16.02,11.96,79.12,0.16,83.95
2021,6,12,6,6.46,343.79,17.9,14.13,16.01,12.02,80.69,0.06,84.03
2021,6,13,5.89,6.33,347.77,17.91,14.01,15.96,11.9,79.75,0.02,84.09
2021,6,14,5.69,6.33,353.36,18.44,14.53,16.48,12.33,79.81,0.78,84.05
2021,6,15,5.11,6.09,371.26,19,14.62,16.81,12.45,77.94,0.86,83.98
2021,6,16,4.24,5.98,379.23,18.45,15.78,17.12,13.37,85.69,4.68,84
2021,6,17,3.96,5.77,369.16,17.66,14.9,16.28,12.63,84.31,4.06,84.13
2021,6,18,1.77,5.19,382.57,16.58,14.73,15.65,12.45,89.56,4.64,84.26
2021,6,19,3.56,6.2,367.12,17.4,14.59,16,12.33,84.88,1.19,84.26
2021,6,20,4.89,6.09,354.8,17.85,14.83,16.34,12.57,83.94,0.09,84.15
2021,6,21,4.88,6.26,353.45,16.44,13.22,14.83,11.29,82.62,0.02,84.14
2021,6,22,4.57,6.18,355.45,16.69,13.34,15.01,11.41,82.25,0.03,84.09
2021,6,23,4.94,6.36,358.8,17.52,14.05,15.79,11.96,81.31,0.01,84.07
2021,6,24,5.6,6.47,351.8,17.99,14.11,16.05,12.02,79.81,0,84.09
2021,6,25,5.97,6.59,345.76,17.86,13.91,15.88,11.84,79.5,0.06,84.05
2021,6,26,5.91,6.4,344.72,17.87,13.54,15.7,11.6,78.25,0.14,83.93
2021,6,27,6.11,6.58,336.48,17.43,12.08,14.76,10.56,73.81,0.01,83.89
2021,6,28,5.28,6.39,349.12,17.04,12.28,14.65,10.74,75.62,0.29,84.02
2021,6,29,3.47,6.06,377.28,16.62,12.93,14.77,11.11,80.81,0.22,84.12
2021,6,30,3.84,6.1,381.2,17.4,13.44,15.42,11.47,79.44,0.08,84.18
2021,7,1,5.47,6.18,367.37,18.19,14.37,16.28,12.21,80.44,0.16,84.15
2021,7,2,5.31,6.36,364.61,18.4,14.37,16.38,12.21,79.31,0.06,84.09
2021,7,3,5.47,6.4,356.37,18.33,13.94,16.14,11.84,77.69,0.02,84.07
2021,7,4,6.05,6.43,348.74,17.88,12.75,15.31,10.99,74.56,0,84.1
2021,7,5,5.95,6.47,342.84,17.42,12.37,14.9,10.74,75.25,0.01,84.08
2021,7,6,5.74,6.25,345.59,17.12,11.87,14.49,10.38,74.19,0.01,84.04
2021,7,7,5.54,6.08,342.82,17.17,12.31,14.74,10.68,75.56,0.01,84.05
2021,7,8,4.58,5.69,369.22,17.09,12.92,15.01,11.11,77.88,0.53,84.2
2021,7,9,3.51,5.87,383.55,17.23,14.03,15.63,11.96,83.19,1.1,84.14
2021,7,10,4.67,6.01,378.06,16.78,13.78,15.28,11.72,83.5,0.79,84.11
2021,7,11,4.75,6.1,365.72,17.07,13,15.04,11.17,79,0.39,84.13
2021,7,12,4.93,6.01,363.13,17.73,12.8,15.26,10.99,74.88,0.15,84.13
2021,7,13,4.34,6.1,376.25,18.57,14.11,16.34,12.02,76.88,1.31,84.09
2021,7,14,3.66,5.72,389.03,17.43,15.08,16.26,12.76,87.06,6.63,84.09
2021,7,15,2.93,5.9,386.52,17.68,14.51,16.09,12.33,83.25,1.48,84.07
2021,7,16,3.72,6.37,368.55,17.16,13.66,15.41,11.66,81.75,0.44,84.09
2021,7,17,6.1,6.62,351.38,16.77,12.74,14.76,10.99,79.12,0.15,84.09
2021,7,18,4.63,6.35,360.98,16.88,12.39,14.64,10.74,77.06,0.19,84.1
2021,7,19,6.08,6.23,336.38,17.35,11.92,14.64,10.38,73.31,0.01,84.11
2021,7,20,5.57,6.3,354.7,17.73,11.84,14.79,10.31,71.31,0,84.19
2021,7,21,5.78,6.43,356.72,17.84,12.15,15,10.56,72.06,0,84.34
2021,7,22,6.65,6.75,331.53,17.2,11.44,14.32,10.07,72.25,0,84.27
2021,7,23,6.08,6.71,352.57,18.18,11.15,14.66,9.89,67.44,0,84.16
2021,7,24,4.96,6.57,364.62,16.69,12.51,14.59,10.8,78.44,0,84.18
2021,7,25,6.44,6.7,344.91,16.76,12.04,14.4,10.44,76,0.01,84.14
2021,7,26,6.34,6.69,341.55,15.98,11.16,13.57,9.89,75.38,0,84.13
2021,7,27,5.64,6.56,355.81,16.63,11.02,13.83,9.83,72.12,0,84.06
2021,7,28,4.72,6.39,377.25,17.73,11.81,14.76,10.31,70.75,0,84.04
2021,7,29,4.48,6.23,365.36,18.2,12.33,15.26,10.68,71.56,0,84.1
2021,7,30,5.74,6.64,346.34,17.89,12.65,15.27,10.93,74.06,0.05,84.15
2021,7,31,6.67,6.98,320.34,16.65,11.31,13.98,9.95,73.75,0.02,84.25
2021,8,1,5.98,6.91,339.9,16.95,12.45,14.7,10.74,77.12,0.5,84.22
2021,8,2,6.01,6.83,360.65,18.13,13.05,15.58,11.17,74.44,0.25,84.21
2021,8,3,4.85,6.55,367.52,19.05,13.45,16.25,11.47,72.06,0.14,84.22
2021,8,4,5.27,6.6,376.44,19.26,14.1,16.69,11.96,74,0.45,84.26
2021,8,5,5.26,6.64,372.48,19.15,14.29,16.72,12.15,75.94,0.84,84.23
2021,8,6,4.51,6.47,373.38,18.9,14.32,16.61,12.15,76.75,0.75,84.14
2021,8,7,5.4,6.6,375.38,19.35,14.02,16.69,11.96,74.19,0.46,84.1
2021,8,8,4.99,6.69,375.2,19.67,14.84,17.26,12.57,75.81,1.43,84.11
2021,8,9,3.71,6.07,384.44,19.65,14.86,17.25,12.63,76.25,13.3,84.1
2021,8,10,3.4,6.08,387.11,18.59,15.69,17.15,13.31,84.31,29.16,84.05
2021,8,11,2.46,5.96,379.58,18.51,14.39,16.45,12.21,78.75,5.12,84.03
2021,8,12,4.25,6.18,391.77,18.94,14.29,16.61,12.15,75.75,1.57,84.04
2021,8,13,5.04,6.81,376.17,19.73,15.31,17.52,13,78,2.6,84.07
2021,8,14,3.94,6.45,368.82,19.06,15.01,17.04,12.76,79.5,0.64,84.04
2021,8,15,4.42,6.47,364.59,18.08,13.11,15.59,11.23,74.94,0.09,84.06
2021,8,16,5.82,6.97,358.97,18.14,12.8,15.47,11.05,73.31,0.04,84.11
2021,8,17,4.72,6.84,380.13,18.95,13.85,16.4,11.78,73.94,0.18,84.1
2021,8,18,5.91,7.03,367.29,19.55,14.4,16.98,12.27,74.31,0.22,83.99
2021,8,19,5.78,6.95,368.74,19.66,14.69,17.18,12.51,75,1.68,83.84
2021,8,20,3.26,6.79,393.27,19.01,14.71,16.86,12.51,77.81,2.35,83.88
2021,8,21,4.41,6.8,377.2,19.62,14.44,17.04,12.27,74.12,3.28,83.91
2021,8,22,4.99,7,361.12,19.59,14.21,16.9,12.08,73.25,0.71,83.9
2021,8,23,6.11,7.34,353.89,20.01,13.71,16.86,11.72,69.5,0.24,83.88
2021,8,24,6.37,7.42,344.77,19.51,11.67,15.58,10.25,63.5,0,83.91
2021,8,25,6.85,7.47,337.67,19.65,11.1,15.37,9.89,60.62,0,83.88
2021,8,26,6.99,7.43,338.35,19.87,11.23,15.55,9.95,59.69,0,83.91
2021,8,27,7.32,7.56,325.12,19.98,10.55,15.26,9.52,57.69,0,83.97
2021,8,28,6.86,7.43,333.59,20.38,9.93,15.15,9.16,54.62,0,83.9
2021,8,29,6.23,6.88,348.8,21.47,12.81,17.14,11.23,62.81,0.37,83.75
2021,8,30,4.15,6.19,384.19,20.76,14.94,17.86,12.7,71.19,2.04,83.78
2021,8,31,4.05,6.41,393.02,20.99,14.17,17.58,12.08,66.81,1.27,83.8
2021,9,1,4.65,6.69,382.03,19.74,14.35,17.05,12.27,73.88,3.08,83.85
2021,9,2,3.29,6.77,378.88,19.51,15.12,17.31,12.88,77.56,5.08,83.84
2021,9,3,4.58,6.92,386.01,20,14.22,17.11,12.15,71.5,5.45,83.83
2021,9,4,4.29,7.03,391.62,19.8,13.54,16.67,11.6,69.62,0.67,83.92
2021,9,5,5.97,7.18,372.99,20.51,13.92,17.22,11.9,68.25,2.12,83.95
2021,9,6,4.71,6.89,376.74,19.72,14,16.86,11.96,72.56,3.51,83.96
2021,9,7,3.69,7.14,385.92,20.19,15.03,17.61,12.76,74,10.96,83.96
2021,9,8,3.23,7.29,383.45,20.04,15.29,17.66,13,76.44,1.16,83.98
2021,9,9,3.77,7.11,378.77,20.18,15.31,17.74,13,76.19,1.16,84.01
2021,9,10,3.61,7.11,379.37,19.94,14.48,17.22,12.33,73.62,0.16,84.06
2021,9,11,4.8,7.37,378.61,19.55,13.09,16.32,11.23,68.56,0.21,84.05
2021,9,12,5.24,7.41,374.66,20.05,13.56,16.81,11.6,68.56,0.14,84.01
2021,9,13,5.06,7.29,364.85,20.17,13.51,16.84,11.54,67.81,1.46,83.96
2021,9,14,6.56,7.56,347.52,21.09,13.23,17.16,11.35,63.69,0.14,83.95
2021,9,15,5.9,7.45,365.21,21.88,13.55,17.72,11.72,62.81,6.5,83.92
2021,9,16,4.36,7.22,382.98,21.03,16.36,18.69,13.98,76.62,60.84,83.88
2021,9,17,4.91,7.08,381.31,18.97,16.31,17.64,13.85,85.31,26.94,83.85
2021,9,18,2.82,7.04,374.66,17.11,14.91,16.01,12.7,87.31,12.75,83.94
2021,9,19,5.34,7.23,373.3,18.43,14.67,16.55,12.45,80.31,0.4,84.01
2021,9,20,5.79,7.45,362.05,20.01,13.23,16.62,11.35,67.56,0.05,83.94
2021,9,21,6.53,7.41,371.43,20.65,13.74,17.19,11.72,66.69,0.01,83.95
2021,9,22,3.29,7.45,375.44,19.51,14.62,17.07,12.45,75.31,0.72,83.93
2021,9,23,5.28,7.43,374.3,19.5,14.8,17.15,12.57,75.56,3.2,83.9
2021,9,24,4.56,7.15,379.87,19.87,14.83,17.35,12.57,74.5,1.89,83.95
2021,9,25,3.77,7.15,375.9,18.37,14.39,16.38,12.21,79.31,0.92,84
2021,9,26,5.42,7.34,373.05,19.05,14.4,16.72,12.21,75.44,1.13,83.99
2021,9,27,5.28,7.63,379.64,20.44,14.97,17.7,12.76,73,1.14,83.9
2021,9,28,6.14,7.63,364.71,20.31,14.98,17.65,12.76,73.12,1.37,83.86
2021,9,29,6.4,7.57,361.2,20.74,15.31,18.02,13.06,73.88,0.46,83.84
2021,9,30,3.99,7.76,370.07,20.86,15.42,18.14,13.12,73.19,0.73,83.82
2021,10,1,6,7.45,379.05,20.75,15.19,17.97,12.94,73.25,1.92,83.79
2021,10,2,5.21,7.43,379.35,20.86,15.51,18.19,13.18,73.19,3.03,83.76
2021,10,3,4.28,7.46,384.82,19.62,16.25,17.94,13.79,82.38,3.31,83.86
2021,10,4,5.58,7.61,373.23,20.04,15.17,17.6,12.88,75.5,0.46,83.89
2021,10,5,5.65,7.32,361.41,20.78,15.71,18.25,13.37,74.56,0.71,83.84
2021,10,6,5.5,7.4,371.09,20.76,15.46,18.11,13.12,73.62,0.78,83.83
2021,10,7,6.61,7.58,357.79,21.33,13.4,17.37,11.54,63.06,0.09,83.86
2021,10,8,6.16,7.59,368.72,21.08,13.32,17.2,11.47,63.56,0.06,83.8
2021,10,9,5.27,7.49,384.67,21.44,15.79,18.61,13.49,72.81,2.03,83.83
2021,10,10,5.67,7.36,377.95,21.17,16.19,18.68,13.79,75.62,1.64,83.86
2021,10,11,3.16,6.77,378.73,20.46,16.08,18.26,13.67,77.81,3.47,83.88
2021,10,12,3.6,7.4,379.96,20.9,14.3,17.59,12.21,68.69,0.17,83.89
2021,10,13,5.5,7.35,372.02,19.94,14.43,17.19,12.33,73.44,0.18,83.86
2021,10,14,5.18,7.44,382.29,20.47,15.21,17.83,12.94,75.12,0.48,83.84
2021,10,15,5.83,7.55,381.09,20.62,15.76,18.19,13.43,76.88,0.97,83.81
2021,10,16,4.64,7.67,389.71,20.83,15.87,18.36,13.55,75.75,1.76,83.75
2021,10,17,5.57,7.6,381.84,21.12,15.73,18.43,13.43,74.25,3.44,83.75
2021,10,18,5.76,7.49,379.61,21.26,16.34,18.8,13.92,76.31,4.14,83.76
2021,10,19,4.94,7.38,371.52,20.42,15.92,18.17,13.55,78.25,5.03,83.85
2021,10,20,4.11,7.27,371.25,18.58,15.48,17.03,13.18,82.94,3.6,83.9
2021,10,21,3.68,7.15,372.09,18.96,15.58,17.27,13.24,82.19,4.87,83.9
2021,10,22,4.47,7.38,371.54,19.84,15.88,17.87,13.49,79.38,3.16,83.94
2021,10,23,6.62,7.63,358.7,19.35,16.24,17.8,13.79,83.62,6.5,83.98
2021,10,24,6.03,7.63,364.37,21.21,14.73,17.97,12.57,70.38,0.24,83.95
2021,10,25,5.46,7.6,373.38,21.59,15.3,18.44,13,70.12,0.55,83.92
