YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS
2021,6,20,2.38,6.45,416.68,25.64,23.87,24.75,18.49,90,22.25,100.75
2021,6,21,4.65,6.75,409.01,25.5,23.19,24.34,17.7,87.25,4.38,100.79
2021,6,22,3.63,6.46,411.77,25.51,23.24,24.38,17.76,87.5,8.55,100.71
2021,6,23,2.1,6.38,417.11,25.33,23.48,24.4,18.07,89.5,21.96,100.6
2021,6,24,3.53,6.51,405.67,24.87,23,23.94,17.52,89.44,6.28,100.64
2021,6,25,4.75,6.57,404.11,24.82,22.23,23.52,16.72,85.81,15,100.71
2021,6,26,4.56,6.62,407.3,25.33,22.4,23.87,16.91,84.38,5.28,100.62
2021,6,27,4.04,6.48,413.6,25.51,22.85,24.18,17.4,85.62,6.21,100.57
2021,6,28,5.76,6.43,399.87,25.3,22.76,24.03,17.27,86.31,3.09,100.74
2021,6,29,5.45,6.34,404.55,25.24,22.98,24.11,17.46,87.56,5.69,100.83
2021,6,30,3.93,6.4,414.13,25.23,23.22,24.23,17.76,88.81,5.33,100.84
2021,7,1,3.86,6.53,409.4,25.22,23.05,24.13,17.58,87.94,13.34,100.83
2021,7,2,2.94,6.51,410.41,25.62,23.67,24.64,18.25,89.19,15.87,100.78
2021,7,3,3.77,6.48,407.17,24.79,23.45,24.12,18.01,92.25,21.71,100.81
2021,7,4,3.61,6.59,410.32,24.4,22.6,23.5,17.09,89.81,7.17,100.88
2021,7,5,3.92,6.5,412.23,25.14,23.22,24.18,17.76,89.38,13.98,100.86
2021,7,6,4.75,6.55,411.16,24.61,23.22,23.91,17.76,92,16.37,100.77
2021,7,7,5.09,6.49,414.66,25.31,23.37,24.34,17.94,89.31,7.09,100.65
2021,7,8,4.27,6.54,416.48,25.2,23.52,24.37,18.07,90.56,23.14,100.73
2021,7,9,3.25,6.56,419.96,25.15,22.96,24.05,17.46,87.94,15.74,100.75
2021,7,10,5.47,6.5,407.37,25.12,22.3,23.71,16.78,84.75,0.16,100.76
2021,7,11,5.28,6.58,403.86,25.07,22,23.53,16.48,83.5,0.07,100.82
2021,7,12,4.37,6.48,410.17,25.08,22.23,23.65,16.66,84.5,0.38,100.85
2021,7,13,3.96,6.53,421.02,25.08,22.42,23.75,16.91,85.56,0.53,100.78
2021,7,14,3.2,6.43,415.05,25.05,22.82,23.94,17.33,87.62,1.39,100.69
2021,7,15,4.13,6.51,413.49,25.15,22.63,23.9,17.15,86.19,0.87,100.66
2021,7,16,3.13,6.26,417.23,24.83,23.08,23.95,17.64,90.12,17.3,100.63
2021,7,17,3.41,6.58,414.33,24.92,23.02,23.97,17.52,89.38,8.05,100.75
2021,7,18,5.12,6.7,398.65,24.85,22.37,23.62,16.85,86.56,0.24,100.81
2021,7,19,3.76,6.39,413.12,24.74,22.38,23.56,16.85,87.06,0.35,100.75
2021,7,20,3.68,6.62,415.02,24.88,22.26,23.57,16.72,85.69,0.23,100.81
2021,7,21,5.24,6.66,403.8,24.69,21.8,23.24,16.24,84.38,0.1,100.98
2021,7,22,4.86,6.73,404.96,24.93,22.5,23.72,16.97,86.81,0.16,101
2021,7,23,5.28,6.6,406.57,24.88,22.2,23.55,16.66,85.44,0.22,100.89
2021,7,24,6.4,6.83,390.53,24.47,21.74,23.1,16.17,85.44,0.08,100.82
2021,7,25,5.26,6.77,400.98,24.37,21.86,23.12,16.3,86.44,0.24,100.81
2021,7,26,4.73,6.58,411.69,24.46,21.71,23.08,16.17,85.06,0.88,100.76
2021,7,27,4.49,6.46,410.18,24.73,22.28,23.5,16.78,86.69,0.61,100.71
2021,7,28,3.86,6.26,417.98,24.53,22.26,23.39,16.72,87.44,0.64,100.68
2021,7,29,5.05,6.55,414.99,24.81,22.48,23.64,16.97,87.31,1.23,100.73
2021,7,30,4.65,6.58,416.32,24.9,22.9,23.9,17.4,89.06,0.77,100.75
2021,7,31,3.41,6.61,420.79,25.12,23.07,24.1,17.58,88.75,1.31,100.8
2021,8,1,2.72,6.51,414.82,24.95,22.91,23.93,17.4,88.75,1.77,100.92
2021,8,2,5.9,6.35,398.8,25.15,22.42,23.79,16.91,85.44,0.4,100.89
2021,8,3,4.73,6.31,406.85,25.23,22.81,24.02,17.33,86.94,0.5,100.77
2021,8,4,3.65,6.43,415.33,25.12,23.16,24.14,17.7,89.19,0.85,100.78
2021,8,5,4.68,6.35,412.1,24.83,22.83,23.83,17.27,88.94,0.54,100.94
2021,8,6,5.15,6.6,403.3,24.83,22.51,23.67,16.97,87.56,0.3,100.96
2021,8,7,5.23,6.46,405.75,24.83,22.38,23.61,16.85,86.75,0.21,100.92
2021,8,8,3.51,6.58,417.77,24.41,22.74,23.58,17.21,90.5,0.55,100.83
2021,8,9,3.15,6.49,420.15,24.46,22.79,23.62,17.27,90.5,4.1,100.84
2021,8,10,4.6,6.56,416.77,24.81,22.69,23.75,17.15,88.44,2.87,100.8
2021,8,11,3.8,6.73,420.1,24.26,22.69,23.48,17.21,91,4.33,100.69
2021,8,12,3.44,6.79,425.46,24.56,22.6,23.58,17.09,89.06,2.98,100.68
2021,8,13,5.73,6.85,403.71,24.49,21.99,23.24,16.48,86.38,1.61,100.8
2021,8,14,5.72,7.02,392.84,24.39,21.47,22.93,15.93,84.56,0,100.7
2021,8,15,4.56,6.92,403.9,24.33,21.15,22.74,15.62,83,0,100.61
2021,8,16,4.38,6.93,404.73,24.75,21.59,23.17,16.05,83.31,0,100.67
2021,8,17,4.6,6.83,399.57,24.51,21.83,23.18,16.3,85.56,0,100.79
2021,8,18,5.2,6.95,397.63,24.33,21.66,23,16.11,85.69,0,100.82
2021,8,19,5.26,6.96,403.45,24.51,21.96,23.24,16.42,86.06,0.56,100.71
2021,8,20,4.06,6.89,419.37,25.15,22.85,24.01,17.4,87.38,13.15,100.57
2021,8,21,4.14,6.66,417.8,24.76,23.18,23.97,17.76,91.06,27.31,100.56
2021,8,22,3.78,6.64,418.23,24.78,23.08,23.93,17.64,90.5,3.19,100.51
2021,8,23,4.28,6.98,413.52,25.25,22.87,24.06,17.46,87.25,1.54,100.45
2021,8,24,3.83,6.98,416.65,25.19,23.23,24.21,17.82,89.12,5.79,100.38
2021,8,25,2.87,7.06,416.38,24.73,23.34,24.04,17.94,92.06,18.55,100.36
2021,8,26,4.18,6.9,412.3,25.03,22.98,24.01,17.52,88.81,2.39,100.54
2021,8,27,5.49,6.95,409.05,24.82,22.72,23.77,17.21,88.31,3.16,100.7
2021,8,28,4.46,6.99,422.01,25.18,23.41,24.3,18.01,90.12,6.73,100.64
2021,8,29,3.58,7.14,422.66,25.26,23.45,24.35,18.07,89.94,5.19,100.43
2021,8,30,4.19,7.23,415.41,25.04,22.96,24,17.52,88.5,4.98,100.42
2021,8,31,4.41,7.03,413.73,24.87,22.9,23.88,17.46,89.06,1.95,100.56
2021,9,1,4.68,6.7,417.98,25.26,23.28,24.26,17.88,89.19,4.92,100.56
2021,9,2,4.16,6.81,406.63,24.83,23.54,24.18,18.13,92.56,8.77,100.56
2021,9,3,3.8,6.79,422.29,25.14,23.19,24.16,17.76,89.25,2.01,100.61
2021,9,4,3.66,6.6,419.23,25.09,23.18,24.13,17.7,89.44,2.5,100.63
2021,9,5,3.51,6.57,415.07,24.78,23.01,23.89,17.52,90.12,3.21,100.7
2021,9,6,4.55,6.76,412.8,25.07,23.05,24.06,17.58,88.88,1.92,100.68
2021,9,7,4.29,6.83,422.62,25.34,23.13,24.24,17.7,88.06,1.1,100.62
2021,9,8,5.1,6.71,410.93,25.51,23.51,24.51,18.13,89.06,0.98,100.55
2021,9,9,4.37,6.9,418.76,25.33,23.71,24.51,18.31,91,3.62,100.56
2021,9,10,4.58,6.98,411.89,25.4,23.26,24.33,17.82,88.38,2.43,100.72
2021,9,11,4.31,6.91,410.62,25.44,23.36,24.4,17.88,88.62,1.65,100.8
2021,9,12,5.61,6.75,408.72,25.42,23.45,24.44,18.01,89.31,1.76,100.69
2021,9,13,4.9,6.78,413.24,25.37,23.58,24.48,18.19,90.19,2.64,100.61
2021,9,14,3.61,6.55,419.84,25.33,23.58,24.45,18.19,90.31,18.6,100.55
2021,9,15,3.25,6.74,415.65,24.87,23.28,24.08,17.82,91,38.23,100.67
2021,9,16,4.47,6.8,416.35,25.14,23.28,24.21,17.82,89.75,1.53,100.78
2021,9,17,4.49,6.78,418.45,24.96,23.48,24.22,18.07,91.62,2.94,100.71
2021,9,18,5.73,6.8,407.74,25.23,23.5,24.37,18.07,90.38,4.99,100.61
2021,9,19,5.03,6.99,413.42,25.37,23.3,24.33,17.88,88.81,2.16,100.59
2021,9,20,5.49,7.02,412.76,25.45,23.46,24.46,18.07,89.25,2.27,100.6
2021,9,21,5.18,6.92,412.38,25.57,23.73,24.65,18.37,89.88,1.97,100.57
2021,9,22,4.31,6.83,413.75,25.27,23.62,24.44,18.25,90.75,4.64,100.59
2021,9,23,6.06,6.96,409.96,25.76,23.72,24.73,18.31,88.94,2.6,100.59
2021,9,24,5.54,6.75,406.89,25.94,23.99,24.96,18.62,89.38,4.81,100.62
2021,9,25,3.94,6.97,415.54,25.08,23.96,24.52,18.62,93.5,31.41,100.58
2021,9,26,4.16,6.79,413.47,24.75,22.92,23.83,17.46,89.75,32.24,100.7
2021,9,27,4.97,6.86,404.15,25.76,22.81,24.29,17.33,84.69,1.87,100.62
2021,9,28,5.42,7.02,405.14,25.72,23.45,24.58,18.07,87.81,5.52,100.43
2021,9,29,4.7,6.98,410.36,24.94,23.16,24.05,17.76,90.06,9.32,100.48
2021,9,30,5.44,6.84,405.89,25.69,23.4,24.55,18.01,87.62,3.77,100.55
2021,10,1,4,6.81,416.72,25.21,23.56,24.39,18.13,90.69,13.84,100.62
2021,10,2,3.21,6.91,416.93,25.69,23.33,24.51,17.94,87.31,7.72,100.56
2021,10,3,4.3,6.84,412.31,26.19,23.88,25.04,18.55,87.62,7.09,100.48
2021,10,4,5.45,6.89,411.41,26.04,24.1,25.07,18.8,89.31,5.31,100.46
2021,10,5,5.56,6.87,411.16,26.19,24.01,25.1,18.68,88.12,8.84,100.49
2021,10,6,4.82,6.91,419.8,26.13,24.13,25.13,18.8,89,10.11,100.51
2021,10,7,4.51,6.84,417.85,25.82,23.8,24.81,18.43,88.88,11.67,100.45
2021,10,8,5.56,7.01,413.14,26.42,23.83,25.13,18.49,86.06,2.44,100.35
2021,10,9,4.64,6.76,417.85,26.34,24.29,25.31,18.98,88.75,7.21,100.45
2021,10,10,4.2,6.73,419.97,25.55,24.2,24.88,18.86,92.19,9.04,100.53
2021,10,11,4.29,6.93,419.02,26.03,23.78,24.9,18.43,87.75,4.46,100.59
2021,10,12,4.36,6.84,420.23,26.28,24.22,25.25,18.92,88.69,5.37,100.56
2021,10,13,5.23,6.65,411,26.03,24.48,25.26,19.23,91.31,5.09,100.47
2021,10,14,5.92,6.8,407.77,26.08,24.26,25.16,18.98,89.94,4.43,100.47
2021,10,15,5.79,6.88,409.24,26.28,23.95,25.12,18.62,87.5,3.43,100.47
2021,10,16,5.45,6.83,408.8,26.4,23.9,25.15,18.55,86.69,3.29,100.47
2021,10,17,5.75,6.78,408.63,26.3,24.01,25.15,18.68,87.62,3.23,100.44
2021,10,18,5.3,6.69,412.7,26.19,24.27,25.23,18.98,89.38,6.86,100.49
2021,10,19,4.96,6.76,416.01,26.19,24.26,25.22,18.92,89.31,7.13,100.54
2021,10,20,5.21,6.81,412.74,26.01,24.31,25.16,18.98,90.38,4.75,100.58
2021,10,21,4.92,6.72,413.62,26.19,24.39,25.29,19.1,89.94,7.41,100.55
2021,10,22,2.81,6.3,415.6,25.97,24.48,25.22,19.23,91.5,11.82,100.54
2021,10,23,4.65,6.65,410.66,25.78,23.84,24.81,18.49,89.25,3.29,100.6
2021,10,24,4.86,6.87,411,25.9,23.81,24.86,18.43,88.5,3.68,100.64
2021,10,25,4.87,6.77,418.92,26.3,24.09,25.19,18.74,88,7.84,100.68
2021,10,26,5.01,6.46,416.27,26.33,24.15,25.24,18.8,88.12,7.39,100.64
2021,10,27,5.41,6.63,411.59,26.15,23.91,25.04,18.55,87.81,1.75,100.53
2021,10,28,5.4,6.73,413.94,26.37,23.94,25.15,18.62,86.94,10.16,100.5
2021,10,29,4.88,6.6,409.07,26.33,23.69,25.01,18.31,85.94,7.11,100.47
2021,10,30,4.76,6.7,406.65,26.15,23.49,24.82,18.07,85.75,5.62,100.56
2021,10,31,5.52,6.5,401.24,26.01,23.85,24.94,18.49,88.06,10.06,100.65
2021,11,1,5.44,6.5,406.55,26.01,23.76,24.89,18.37,87.62,5.88,100.7
2021,11,2,5.01,6.42,403.08,25.49,23.56,24.53,18.13,89.19,6.71,100.66
2021,11,3,5.14,6.3,407.07,26.28,23.61,24.94,18.25,85.62,3.87,100.54
2021,11,4,5.65,6.26,405.38,26.56,23.98,25.26,18.62,86.06,7.82,100.5
2021,11,5,4.97,6.36,413.62,26.51,24.11,25.31,18.8,86.94,8.09,100.49
2021,11,6,5.17,6.17,412.03,26.48,24.03,25.26,18.74,86.62,2.49,100.4
2021,11,7,5.69,6.21,406.49,26.72,23.8,25.26,18.49,84.69,5.45,100.35
2021,11,8,3.8,6.28,414.88,26.37,24.12,25.24,18.86,87.75,9.36,100.31
2021,11,9,4.37,6.41,412.07,26.01,24.03,25.01,18.74,88.94,11.81,100.39
2021,11,10,4.36,6.35,410.7,25.93,23.81,24.87,18.43,88.31,6.04,100.47
2021,11,11,4.92,6.2,407.91,26.05,24,25.03,18.68,88.5,12.16,100.49
2021,11,12,5.52,6.22,404.77,26.61,24,25.3,18.68,86.06,11.37,100.33
2021,11,13,2.51,6.34,410.27,26.37,24.4,25.39,19.17,89,5.64,100.33
2021,11,14,5.8,6.36,400.56,26.35,24.02,25.19,18.68,87.25,3.72,100.47
2021,11,15,5.52,6.21,401.72,26.48,24.05,25.26,18.74,86.75,2.47,100.5
2021,11,16,4.1,6.2,408.01,26.18,24.16,25.17,18.86,88.75,3.99,100.41
2021,11,17,6.11,6.31,398.8,26.51,23.8,25.15,18.49,85.44,3.9,100.32
2021,11,18,5.9,6.16,404.3,26.07,23.99,25.03,18.68,88.38,4.66,100.4
2021,11,19,6.09,6.19,399.93,26.9,24.32,25.61,19.04,86.06,2.51,100.42
2021,11,20,5.03,5.89,409.66,27.18,24.34,25.76,19.1,85,3.06,100.36
2021,11,21,4.85,6.04,409.84,26.87,24.38,25.62,19.17,86.62,4.75,100.29
2021,11,22,5.52,6.09,411.91,26.49,24.3,25.4,19.04,88,4.02,100.41
2021,11,23,5.83,6.11,406.51,26.25,24,25.12,18.68,87.62,4.12,100.53
2021,11,24,5.48,6.04,406.09,26.83,24,25.42,18.68,84.62,1.73,100.46
2021,11,25,5.59,6.09,402.22,26.88,24.2,25.55,18.92,85.62,2.28,100.37
2021,11,26,5.26,6.03,406.9,26.74,24.26,25.51,18.98,86.69,2.02,100.42
2021,11,27,5.17,6.07,404.74,26.44,24.05,25.25,18.74,87,3.14,100.46
2021,11,28,5.32,6.11,410.15,26.19,23.76,24.97,18.37,86.62,1.68,100.47
2021,11,29,4.76,6.02,410.81,26.39,23.98,25.19,18.62,86.75,2.35,100.47
2021,11,30,5.21,5.91,408.37,26.49,23.41,24.95,18.01,83.56,0.64,100.51
2021,12,1,5.15,5.89,408.7,27.23,23.73,25.48,18.37,81.69,1.91,100.4
2021,12,2,5.11,5.62,403.81,27.01,24.38,25.7,19.17,85.88,0.32,100.33
2021,12,3,5.43,5.79,401.27,27.14,24.21,25.68,18.92,84.5,0.18,100.36
2021,12,4,5.4,5.92,405.22,27.55,24.43,25.98,19.17,83.5,0.29,100.42
2021,12,5,4.67,5.35,410.76,27.12,24.58,25.85,19.35,86.25,0.73,100.47
2021,12,6,4.23,4.8,405.92,26.87,24.76,25.82,19.53,88.38,0.49,100.47
2021,12,7,4.79,5.09,404.09,27.53,24.43,25.98,19.17,83.62,1.16,100.47
2021,12,8,4.55,5.4,413.69,27.26,24.63,25.94,19.41,85.81,2.02,100.49
2021,12,9,4.6,5.02,412.75,27.48,24.73,26.1,19.53,85.38,1.07,100.29
2021,12,10,4.99,5.31,406.6,27.73,24.33,26.03,19.1,82.5,1.71,100.23
2021,12,11,4.09,5.14,410.76,27.57,24.27,25.92,19.04,82.94,1.16,100.22
2021,12,12,4.52,4.88,405.73,27.53,24.28,25.9,19.04,83.12,2.35,100.3
2021,12,13,4.24,4.5,410.39,27.13,24.72,25.93,19.53,86.94,4.14,100.32
2021,12,14,4.35,4.84,411.93,26.94,24.44,25.69,19.23,86.5,1.38,100.29
2021,12,15,4.73,5.37,406.79,27.28,24.1,25.69,18.8,83.31,0.88,100.29
2021,12,16,3.73,5.46,409.32,27.57,23.73,25.65,18.37,80.19,1.65,100.37
2021,12,17,4.94,5.59,403.98,27.04,23.48,25.26,18.13,81.44,0.55,100.45
2021,12,18,5.19,5.34,404.45,27.4,23.89,25.65,18.55,81.75,0.63,100.41
2021,12,19,4.95,5.27,405.9,27.19,22.85,25.02,17.46,78.06,0.55,100.39
2021,12,20,4.72,5.02,409.63,26.73,21.86,24.3,16.42,75.25,0.15,100.42
2021,12,21,4.76,4.89,407.02,26.76,20.04,23.4,14.65,67.56,0.06,100.44
2021,12,22,5.09,5.25,404.11,26.92,21.12,24.02,15.69,71.19,2.76,100.48
2021,12,23,5.01,5.01,401.26,26.65,21.5,24.07,16.05,74.31,2.27,100.37
2021,12,24,4.67,5.12,406.77,27.03,23.73,25.38,18.43,82.81,2.79,100.33
2021,12,25,4.21,5.16,413.9,27.23,24.32,25.77,19.04,84.44,11.94,100.41
2021,12,26,5.42,5.43,398.6,27.78,23.86,25.82,18.55,80.19,6.28,100.38
2021,12,27,3.97,5.07,410.92,27.36,23.94,25.65,18.62,82.06,4.27,100.46
2021,12,28,4.7,5.16,399.8,26.57,23.83,25.2,18.49,85.38,3.17,100.52
2021,12,29,4.92,5.04,404.11,26.01,23.18,24.6,17.76,84.81,0.83,100.54
2021,12,30,5.28,5.41,403.88,27.6,23.26,25.43,17.88,78.19,2.35,100.4
2021,12,31,4.46,5.23,410.16,26.94,24.23,25.58,18.92,85.56,3.55,100.46
2022,1,1,4.63,5.3,414.9,26.69,24.21,25.45,18.92,86.56,17.72,100.45
2022,1,2,4.13,5.51,415.27,26.93,23.62,25.27,18.25,82.56,7.53,100.43
2022,1,3,4.61,5.53,412.58,27.24,22.63,24.94,17.21,76.56,5.78,100.43
2022,1,4,4.72,5.65,405.91,26.62,23.83,25.23,18.49,84.94,3.17,100.45
2022,1,5,5.21,5.76,407.38,27.05,23.45,25.25,18.07,81.19,1.52,100.43
2022,1,6,4.55,5.18,411.28,27.08,23.19,25.14,17.82,80.06,0.42,100.42
2022,1,7,4.78,5.23,406.93,26.8,24.15,25.48,18.86,85.81,0.31,100.4
2022,1,8,4.72,5.19,405.97,27.19,24.35,25.77,19.1,85,0.4,100.38
2022,1,9,4.74,5.22,404.05,26.99,23.98,25.49,18.68,84.12,0.28,100.35
2022,1,10,5.13,5.52,399.95,26.41,22.69,24.55,17.33,80.81,0.31,100.3
2022,1,11,5.19,5.56,398.73,25.96,22.22,24.09,16.78,80.44,0.44,100.37
2022,1,12,5.23,5.35,398.42,26.58,23.22,24.9,17.82,82.62,0.4,100.49
2022,1,13,4.92,5.28,397.53,26.51,23.92,25.22,18.55,86.06,0.67,100.62
2022,1,14,5.17,5.55,401.05,26.25,24.21,25.23,18.86,88.81,0.88,100.67
2022,1,15,3.93,5.36,400.23,26.07,23.65,24.86,18.25,87.12,0.45,100.58
2022,1,16,5.17,5.7,395.15,25.77,21.38,23.58,15.99,78.38,0.07,100.66
2022,1,17,4.94,5.62,394.23,25.52,21.47,23.5,16.05,80.25,0.07,100.68
2022,1,18,5.08,5.71,396.62,26.45,22.73,24.59,17.27,81.62,0.03,100.66
2022,1,19,5.32,5.63,390.39,26.28,20.65,23.46,15.32,73.19,0.03,100.59
2022,1,20,5.43,5.48,389.35,26.15,19.79,22.97,14.47,69.12,0.07,100.55
2022,1,21,5.19,5.23,392.66,25.51,17.98,21.75,13.06,65.94,0.08,100.5
2022,1,22,5.15,5.14,387.39,25.23,17.48,21.35,12.57,64.25,0.02,100.51
2022,1,23,5.01,5.19,396.16,25.6,19.05,22.33,13.92,69.25,0.01,100.5
2022,1,24,5.29,5.35,385.66,26.17,20.52,23.35,15.2,73.44,0.05,100.42
2022,1,25,5.81,5.81,368.18,25.7,19.72,22.71,14.53,72.25,0.02,100.36
2022,1,26,5.95,5.98,376.74,25.41,18.94,22.18,13.92,70.81,0.01,100.39
2022,1,27,5.59,5.66,391.24,26.65,23,24.83,17.64,82.06,0.01,100.4
2022,1,28,5.19,5.39,402.56,27.23,23.22,25.23,17.82,80.31,0.02,100.37
2022,1,29,4.55,4.93,409.71,27.83,23.55,25.69,18.19,78.94,0.05,100.41
2022,1,30,4.81,5.07,407.25,26.41,21.77,24.09,16.48,77.44,0.02,100.42
2022,1,31,4.46,5.12,404.63,26.6,21.89,24.25,16.54,77.56,0.06,100.4
2022,2,1,5.19,5.75,394.83,27.15,21.94,24.55,16.72,76.44,0.16,100.38
2022,2,2,4.86,5.59,400.05,27.25,22.28,24.76,16.97,76.94,0.15,100.44
2022,2,3,5.4,5.62,401.83,27.23,22.94,25.08,17.64,79.31,0.12,100.48
2022,2,4,5.26,5.58,404.15,27.54,23.23,25.38,17.88,79.31,0.17,100.49
2022,2,5,4.84,5.18,404.59,27.75,23.5,25.62,18.13,79.19,0.55,100.41
2022,2,6,4.62,5.43,411.25,27.09,24.16,25.63,18.86,84.69,1.71,100.42
2022,2,7,4.11,4.99,417.46,26.88,23.67,25.28,18.31,83.25,2.02,100.41
2022,2,8,4.47,4.81,410.02,27.15,23.55,25.36,18.19,81.56,1.9,100.41
2022,2,9,4.34,5,407.82,27.21,23.64,25.43,18.31,81.88,0.85,100.38
2022,2,10,4.93,5.1,404.84,27.76,23.91,25.84,18.62,81.06,0.92,100.28
2022,2,11,5.16,5.47,404.82,27.89,23.91,25.9,18.62,80.5,1.67,100.25
2022,2,12,3.37,5.27,418.27,27.63,23.95,25.79,18.68,81.62,2.39,100.33
2022,2,13,2.7,5.47,416.91,27.14,23.85,25.49,18.55,83.12,2.31,100.36
2022,2,14,4.42,5.63,417.39,27.39,24.4,25.89,19.17,84.44,3.83,100.34
2022,2,15,4.67,5.64,409.85,27.61,24.17,25.89,18.92,82.38,2,100.38
2022,2,16,4.79,6.02,403.7,27.41,24.3,25.86,19.04,83.88,0.96,100.38
2022,2,17,5.26,5.99,409.25,27.93,24.06,26,18.8,81,0.77,100.27
2022,2,18,5.02,5.95,407.16,27.73,23.68,25.7,18.37,79.88,0.91,100.26
2022,2,19,5.68,5.88,401.07,28.15,23.59,25.87,18.25,77.81,1.31,100.33
2022,2,20,4,6.17,414.05,27.69,23.96,25.82,18.68,81.5,2.53,100.4
2022,2,21,4.8,5.92,411.67,27.8,23.76,25.77,18.43,80.25,2.41,100.41
2022,2,22,5.37,6.12,408.65,27.68,23.95,25.81,18.62,81.38,1.98,100.43
2022,2,23,4.85,5.64,411.7,27.71,23.96,25.83,18.68,81.56,1.2,100.45
2022,2,24,4.9,5.56,411.97,27.65,23.96,25.8,18.68,81.75,1.45,100.41
2022,2,25,5.01,5.91,415.08,28,24.19,26.09,18.92,81.19,2.14,100.34
2022,2,26,4.36,5.66,418.52,27.8,24.35,26.08,19.1,82.62,2.44,100.29
2022,2,27,4.96,5.71,409.13,27.44,24.26,25.85,18.98,83.88,3.53,100.35
2022,2,28,5.99,6.24,398.45,26.88,23.7,25.3,18.37,83.75,1.36,100.41
2022,3,1,5.21,5.63,405.36,27.03,23.1,25.06,17.76,80.81,0.42,100.37
2022,3,2,2.35,6,415.16,27.5,23.46,25.48,18.13,79.81,0.9,100.36
2022,3,3,6.38,6.45,400.45,27.18,22.95,25.06,17.52,78.88,0.95,100.35
2022,3,4,6.07,6.5,404.27,26.56,23.39,24.98,18.01,83.62,3.29,100.33
2022,3,5,5.34,6.41,404.66,27.13,22.36,24.74,16.97,77,2.64,100.32
2022,3,6,5.4,6.57,407.75,27.43,22.62,25.02,17.27,77.31,0.16,100.22
2022,3,7,6.13,6.49,407.6,28,23.37,25.69,18.07,78.31,0.95,100.16
2022,3,8,4.15,6.04,420.54,28.58,23.56,26.07,18.25,76.44,0.99,100.11
2022,3,9,4.91,5.93,414.16,28.29,23.95,26.12,18.74,78.75,4.15,100.12
2022,3,10,5.22,6.24,409.14,26.78,23.13,24.96,17.82,80.94,5.7,100.26
2022,3,11,5.1,6.11,408.15,25.69,20.19,22.94,14.83,72.88,5.87,100.28
2022,3,12,3.82,6.54,414.77,27.25,23.24,25.24,17.88,79.81,1.91,100.32
2022,3,13,4.4,6.01,409.48,27.26,23.69,25.48,18.37,81.69,1.26,100.28
2022,3,14,5.55,6.15,407.65,26.73,23.8,25.26,18.49,84.44,7.47,100.31
2022,3,15,4.22,5.47,406.21,27.42,23.47,25.44,18.13,80.31,1.95,100.39
2022,3,16,4.66,5.63,411.23,27.42,24.08,25.75,18.8,82.88,0.99,100.34
2022,3,17,4.96,5.62,413.88,27.37,24.33,25.85,19.1,84.19,4.9,100.29
2022,3,18,5.37,5.76,412.48,27.42,24.4,25.91,19.17,84.31,4.6,100.24
2022,3,19,4.58,5.47,415.04,27.19,24.77,25.98,19.59,87.25,9.71,100.3
2022,3,20,4.67,5.88,406.84,26.74,23.8,25.27,18.49,84.69,5.43,100.42
2022,3,21,5.66,5.93,403.01,26.99,23.44,25.22,18.07,81.88,2.47,100.38
2022,3,22,5.27,6.34,409.32,27.65,23.82,25.73,18.49,80.94,1.29,100.3
2022,3,23,4.28,6.44,413.87,27.12,24.87,26,19.71,87.88,6.27,100.36
2022,3,24,5.38,6.4,413.24,27.12,24.92,26.01,19.78,88.25,12.82,100.3
2022,3,25,4.68,6.25,415.67,27.42,25,26.21,19.9,87.19,7.28,100.24
2022,3,26,3.35,5.88,414.18,27.26,23.73,25.5,18.43,82.31,3.9,100.29
2022,3,27,5.15,5.82,415.7,27.5,23.74,25.62,18.43,80.94,1.11,100.41
2022,3,28,5.68,5.95,413.73,27.53,24.76,26.15,19.59,85.44,2.09,100.42
2022,3,29,5.34,6.21,419.45,27.69,25.02,26.36,19.9,85.94,1.92,100.23
2022,3,30,4.37,6.25,420.73,27.5,25.19,26.34,20.14,87.62,2.61,100.1
2022,3,31,4.71,6.26,417.91,27.58,25.06,26.32,19.96,86.62,2.32,100.18
2022,4,1,5.06,6.03,414.29,27.35,24.74,26.05,19.53,86.12,6.13,100.34
2022,4,2,3.01,6.5,408.44,27.21,23.53,25.37,18.19,81.25,6.7,100.47
2022,4,3,4.73,6.44,404.15,27.15,22.85,25,17.46,78.94,2.09,100.37
2022,4,4,4.59,6.43,408.7,27.29,24.01,25.65,18.74,83.38,2.87,100.34
2022,4,5,5.63,6.6,409.16,27.96,24.2,26.08,18.92,81.06,4.05,100.35
2022,4,6,4.98,6.68,411.91,27.4,25.15,26.27,20.02,87.81,7.92,100.35
2022,4,7,5.97,6.73,407.58,26.92,24.61,25.76,19.35,87.56,5.3,100.43
2022,4,8,5.18,6.65,410.63,27.22,24.29,25.76,19.04,84.94,6.99,100.39
2022,4,9,5.99,6.55,408.48,27.55,24.31,25.94,19.04,83.38,5.38,100.31
2022,4,10,5.28,6.72,415.51,27.36,24.84,26.1,19.71,86.5,3.06,100.19
2022,4,11,5.8,6.85,410.65,27.62,24.85,26.23,19.71,85.44,4.1,100.19
2022,4,12,2.22,6.5,412.98,27.05,24.54,25.8,19.35,86.5,6.59,100.3
